GoogleCloudStorageKey,Corporation1Name,Corporation1Id,Corporation2Name,Corporation2Id,Corporation1Score,Corporation2Score,DateEnded,DateEndedUnix,posted,Corporation1Comp,Corporation2Comp,matchTimeUnix,matchDay
5894d50e-17cb-4690-8298-4a3216b18fef,RGW,48a0b2c0f203025d10d1217dbcc5e27f3e31f56f2c407d61219c24ec88446be7,Destroyers,3756333f55f58944372cf785b972da55796cc179c0ce5f10244e90e3c4355a23,3,18,2024-01-29T18:55:01.9389927Z,1706554501938,2985,1,1,1706122501,47
5773b058-80a4-4afa-8c9a-76b4e80ff5fe,"White Dwarf",02293e0ec2e4f96dcdcf4551de1cfa6a278a4c53ac62e80c4212912fa4eda15b,"Frontier X",ebedc8d55c207f7d93561245eeca1470119a91f985f216d40f681c9c040b9c4e,9,25,2024-01-29T19:55:08.488757Z,1706558108488,2986,1,0,1706126108,48
e4c706c4-bdab-4c75-9e6f-ce31f89c896f,EZCO,cfad990cabcdc1326c0aa3f93a57d1f0e6ec3cd2949e01e6b08443c3af8282f1,BattleCo,6fedbaaa5e81626ae4028e9ec468585dffa6b131eedb09b88a3ac88b7bca681e,11,34,2024-01-29T20:25:11.9923712Z,1706559911992,2987,1,1,1706127911,48
96c46c4b-753a-4494-8291-809a06d0ad8b,"Dark Training",f889cafae8c2e0c622ae5494ce013504bf204ba00f7c7b44c61985588ee8f53c,"lost souls",64cf1f6ce9001bcd1d03fd1aaecafc1b7d88cd36316892a52a1b19d5e85bd793,10,8,2024-01-29T22:30:26.9536543Z,1706567426953,2988,1,0,1706135426,49
0566f578-bb0b-409b-a750-92b5b83b922f,"First Legion",19925189a09925ee428220f600fcf721d71905103c1af9e2aa8e7e3b171a1a38,"九州分团",e7374c31c95ba96f5c59c7c1de632517dd4cec2d4680e25e7f34d077133e4d4f,19,0,2024-01-29T23:15:30.3527776Z,1706570130352,2989,1,0,1706138130,49
d29118f0-322e-478f-a630-ca620faed460,"Black Star llc.",f6cd5aed527efed3a402f931784d68b5b7201b317118a60bd3d81b551ee87330,"First Legion",19925189a09925ee428220f600fcf721d71905103c1af9e2aa8e7e3b171a1a38,12,2,2024-01-29T23:15:30.7888699Z,1706570130788,2990,1,0,1706138130,49
59ba6cfe-40b6-4e2a-8bf1-54a4f8071cab,"RedStar Raiding",83a1c4f1576eec7dce037eb5b64b2455ca3affb9d3072108c5d4d3eba88b4570,"Stone Legion",60cd15c27192f777f2e4abc413a83d4ab33bbccd7764a387afd2347dcd3d751a,3,34,2024-01-29T23:55:33.2751527Z,1706572533275,2991,1,1,1706140533,49
93ba6a18-40ec-4667-a6bf-63eb94e498f5,CCCP,34cd422237fc59472ea900588e5416892c4cceeae033e28f8352b61524a92ac7,"地球星际集团",05094116a999d8e077c5e53dc2241a870c7dc2e68e016455c606ada0dcb40b62,0,0,2024-01-29T23:55:33.6255074Z,1706572533625,2992,1,0,1706140533,49
93264650-58cd-4867-8eae-7f76a086f6f7,"Black Star llc.",f6cd5aed527efed3a402f931784d68b5b7201b317118a60bd3d81b551ee87330,"九州分团",e7374c31c95ba96f5c59c7c1de632517dd4cec2d4680e25e7f34d077133e4d4f,0,20,2024-01-30T00:40:37.1970375Z,1706575237197,2993,0,1,1706143237,50
5403bfdc-2fca-4a1d-9770-b34066a9ead7,USAR@Hadesstar,f9078ab279bc09e07910475611036038dcd3afd7840597abb5b738afbb32db33,"Ukrain Alliance",aeefab8a78fae0ec57ba1f076c5f8f138132a429d771364f0e3fb7365a4bca0d,3,0,2024-01-30T01:15:40.4751876Z,1706577340475,2994,1,1,1706145340,50
7015d70e-06c9-4e4f-83fb-31f36cce3cf5,"italian warrior",250e012fb7b1b538e15fd2775ee25239b9c59b999c6c3271340cc97d4654df79,"The Seperatists",f7afefdba007366512764be38eb9c404704e5d4de919e7df2b17560324bbb56f,7,35,2024-01-30T03:25:52.4859819Z,1706585152485,2995,1,1,1706153152,51
23b98f56-4b76-439f-9759-e3d4d398ec5f,"Paramedic ICU",2b046351c951cf9e05492ee383c44783b21c628831f51b1a04c9e5404b9b9fa3,"Ul'Adri",d44796a95a2cc6f93a92af4d701a9c6325eff22633f874f43945a1b1d77b5fe7,0,11,2024-01-30T04:00:55.7359344Z,1706587255735,2996,1,1,1706155255,51
17f98c4c-2796-4b05-946c-654901a39f86,"Death Star llc.",3dd4906939827fa7537a3e95f8d75948c06b75a98f3c4aab253ea79857d2ce81,icell,0100d5cc23ab52b6c3d3f8794589e87c130f085285fbfb89dd9febc2c5b8ceeb,21,3,2024-01-30T04:25:57.8736875Z,1706588757873,2997,1,1,1706156757,51
d87683bf-a9f7-4cb6-8238-8f17c1bdc224,"Death Star llc.",3dd4906939827fa7537a3e95f8d75948c06b75a98f3c4aab253ea79857d2ce81,"星光万丈",92ad2a305a74e168b57771140461b4d226e1e8cac17b4f77027d5a67ead5fa1d,15,0,2024-01-30T06:31:09.4756862Z,1706596269475,2998,0,1,1706164269,52
fae3665f-bca4-43e2-bd1a-8c05640f0e46,"Team Elite",61bb19b2ab1d13a5831808e0f06d417d74a87fc04d235e3ec7c429f89693465b,GermanIndustrie,5d5954b2c9b2decd8836f2b7b9aa404e2f4386ae4fa682b54654459282852986,9,46,2024-01-30T06:36:10.5151275Z,1706596570515,2999,1,1,1706164570,52
f44d88cc-c615-4e18-b5e4-af3769ad94b4,"The Galxey █",d52cda2701dd013db91403bab0ff5972e0d9f3a13f842daf8d633025835a6b19,CCCP,34cd422237fc59472ea900588e5416892c4cceeae033e28f8352b61524a92ac7,0,2,2024-01-30T06:36:10.9983662Z,1706596570998,3000,1,1,1706164570,52
7c09d2c8-1800-4a16-a065-7bf1678b04ec,"Alpha ",accb87a59c1f019d1be37fa2b19ae2aeb35c4a995d1d621a8e987065cd1328fe,Hexacropians,1663ae68266882a1c09b5a4e5a16b97770e86390b7af7bcfc66b46213334a3a2,1,20,2024-01-30T07:31:14.3777057Z,1706599874377,3001,1,1,1706167874,53
2d47a97b-1e81-4193-b090-278825874177,"Eretria ",bdadb3cf8eff262b48dd6a7b5945b8192fbc67117ddb3eecf7912e402e975725,"The New Light",73c87b4394c7e44aa0fa6996ae32e7448f956391dac8b5d025da6019d3062cfc,5,6,2024-01-30T07:36:15.2920839Z,1706600175292,3002,1,0,1706168175,53
a6e95c5a-fefb-40af-9102-86ad499de889,"혁명군",712800536cbb3ef3357a2480d86cf971596950ac499e699bb3d99f94d1c65f5f,"UKR Spase",e7fccd6d3669688f2a3eabd6b676436018d6566397ab5dab1897d1a2a47f2015,3,24,2024-01-30T09:06:23.9210338Z,1706605583921,3003,0,1,1706173583,53
bd25d8b0-7ad6-4b0b-bdfb-0a72e0b32e6a,"СлАвЯнСкИй СоЮз",74a0e9ceb3b48af60580382b0ee5e8712d9a468b4f947302b81b999cfde3f86a,Quilliance,6a4f8febc4066842f85c0373a0d33b6501860f2cc4f61b64761d31ff472c28fe,4,24,2024-01-30T09:06:23.9781246Z,1706605583978,3004,1,1,1706173583,53
dd5cddfa-0d82-4172-b02d-4ecc5d579a84,"혁명군",712800536cbb3ef3357a2480d86cf971596950ac499e699bb3d99f94d1c65f5f,Corporation,51bbfdd5693e8227e63dbd5161e8fb1a5fa3e93d1f67c7d565d82f080bbeb007,0,23,2024-01-30T09:16:24.1252065Z,1706606184125,3005,1,1,1706174184,53
0839e777-69e6-4de6-8209-aa392da43ac9,"水晶星际集团",6390d7a4666ac4537ef5eacf76dd1c2f34548cc588aac8dad423c308ad1c0f3d,"КМБ",9863510eb8d02a7be02ef6a2cf42499cbf1e7ec62df078fe82aaa791444445f4,2,3,2024-01-30T10:01:28.3758221Z,1706608888375,3006,1,1,1706176888,54
ecb3caea-e42d-4c28-b30f-4e53195cfbc2,"Северный флот ",fdf84420bdb3354b3133ca03db3d929e7e0b0a4442f4493df5df1a97684ed195,"普罗米修斯",f39d00b1bbbf87c158931fd887f37a588019d0b1fd4f2441fbc675674b71423a,16,3,2024-01-30T10:01:28.3862804Z,1706608888386,3007,1,1,1706176888,54
059be5fa-5ca0-4683-bbff-24ece4b54f66,OPA,e80002cbc38034342376acee2274117d3b6150fce2d47bbd1dbf75cd06d8e258,"Неизбежный Рок",a075d54242806374b2fc020c48e0e4ab4077ac72faeeae7568400e0e48790289,6,35,2024-01-30T10:31:31.0884062Z,1706610691088,3008,1,1,1706178691,54
e75b71b7-3793-4975-a17a-29af31e8e554,lesescargots,718c873931e9097064fd6ef580fe9d8761be712e0783e0b97d28344abd910623,"德意志第三帝国阿尔法分部",83f745abaa8bed335f0cba2f66fdbafa4b226d40d8ad145db66795d7c051fb60,14,2,2024-01-30T10:41:32.9977587Z,1706611292997,3009,1,1,1706179292,54
063dfa48-8d93-4772-b7d0-e5a5c556a0d3,"Ninth Planet",53297ed66c8c326d4cb4eebdee55172d3d64f122addd5d916b314f4ab557e21a,"three kitties",04ae72b5736fbdc80a2fe9e4c2baaad3258a1e0ef0acc8122295fb64d6b3d292,36,5,2024-01-30T10:56:34.391102Z,1706612194391,3010,0,1,1706180194,54
87c1903a-50f9-4cf1-b5ce-f80ddac88b30,"共产主义舰队",120341cde0726631443dbaa98c1192b6703daad0119e6c18061f443d2897831e,"公共星际集团",f57faccefed6ab561fa61ac8e6f60708928e3a8b5caa5172c97c2a29348aed37,17,3,2024-01-30T13:36:51.8447001Z,1706621811844,3011,1,1,1706189811,55
2aff0864-d4c8-4a26-bd03-f98943639aff,ItaFederalFleet,02f7ac2b406e46cbb3e1f7fa3a0fb0dc2c32f9bc8afc54c299cd54757463ddbe,"中国星际联盟",6d595623b3ba17629ed70438d85d84622ba49e733e5d6d57765a9e0a477dfc81,6,0,2024-01-30T13:41:52.6060715Z,1706622112606,3012,1,0,1706190112,55
bb4f0c9f-125e-4704-826b-af93419f3789,"붉은늑대",43d32b05645aaa9415d1c04ecbcea520d2ed5b90304770cb0ab3813cb86e2f49,"Ark Summit",5940b759f3f833f4c6b35733e1f642a64d5589c1c692e34d030383be08e95e02,7,34,2024-01-30T14:01:54.6251555Z,1706623314625,3013,1,1,1706191314,55
2d02b376-3623-4939-940d-c29b1cb5e092,SQPT,eabbab0640b8da02ae167f315cf981b2a200e5444eb134a06747d8a84fa10805,"붉은늑대",43d32b05645aaa9415d1c04ecbcea520d2ed5b90304770cb0ab3813cb86e2f49,8,3,2024-01-30T14:16:56.4771256Z,1706624216477,3014,0,0,1706192216,55
5b9d851d-dbbc-4dc4-983d-f1ca8f6d2fdc,"ДИВЕРСАНТЫ",888c6867d19667e4ed2d1c33723960d52d5f92fd8a93eb6ff380d218604939fb,"海賊ギルド",5a1a2bfa07b5ad3ca9bc90a4a86ce8e83d0e61393771fa0ff4c71733bc8879f3,12,3,2024-01-30T14:21:56.841043Z,1706624516841,3015,1,1,1706192516,55
ebe93f5e-1f88-4a4c-979b-fa209f732159,"한국인",f2b2c144f02ec69dfe3bd7fb8d4d1db10d7e3954a2f45937f16daafb0266490e,"Warriors union",414b486648e1871ce70a5ac9f1a65f02a15d6a38eebc99c23ab68016ba988ea8,6,0,2024-01-30T14:41:59.0541445Z,1706625719054,3016,1,1,1706193719,56
15872bbd-d4a1-46f6-bc4e-8328cfa9d7c8,"Созидание 2.0",ae8b8d247dbd93bebc2b77d48c1db6783a17ff8b16438f010c804b7ccf05b76a,"Outland Ind.",94cb8827caef9b4b1839113abd29145a128d0c1e108c3984bcf7620dd7fca464,4,30,2024-01-30T16:17:09.1238782Z,1706631429123,3017,1,1,1706199429,56
bae15ca8-b355-4089-a35c-24676d6290aa,Spaceballs,1e54a7ba8156a65b15f7f1358b682a10f856acb0f96d9e3b582c4ea175905839,Inexorable,8343908ac19af8666d7765db00e5eb603d9e87bbbfe273c81d9b9b2329ca0827,3,15,2024-01-30T17:27:17.0395881Z,1706635637039,3018,1,1,1706203637,57
97c5b62d-f18a-487c-be23-180eea8a7727,Inexorable,8343908ac19af8666d7765db00e5eb603d9e87bbbfe273c81d9b9b2329ca0827,"Space Monkeys",bf0f92381dd40d43b1326fd6cb3455bfd466b0f876fec8c6d9fa885d25d757f9,18,9,2024-01-30T17:27:17.7887571Z,1706635637788,3019,0,1,1706203637,57
c0660e96-ce1d-496e-a005-61b99867c15c,OrderofTheGeon,85f6a14e4f7488eb8134ea422522636da92d121d81297b3018e1e69fac907762,Sich.ua,9fcd6d7c4fe7f8e39acf48585dfe9c6d3d14edc7781fe8caf85618b3e98c685d,3,7,2024-01-30T18:02:21.7916209Z,1706637741791,3020,1,1,1706205741,57
b28df842-0612-46a5-bb9b-3e521d007d75,"柯伊伯带",fc3e5142b08821a025c19f7e687a2ba97cc1e728d81555f077feb04f3839c4a0,ZZZ-V,9e6f878b03a3ca661f5eafaa5af01e7887971828fb622693b1a9704cec4f2403,24,2,2024-01-30T19:11:10.5083031Z,1706641870508,3021,1,1,1706209870,57
6ed38492-a4a1-49a7-bbdf-9f422486c430,"Star Destroyers",32ba20918cd8720602fefb3bc676a6ba5195314479040f70eadc728fbbc2698d,"Wompwompway ",f7c3d7f512c4de3883e63b1a5771ab3ef3938054f98711e933bc7dd064fb8363,8,24,2024-01-30T20:32:39.9387019Z,1706646759938,3022,1,1,1706214759,58
acdf392b-1a5b-4bc0-ac3b-8ceba72a7401,"STAR TERROR CZ",f9c3b5fe54cb33985284a6fe5351ab51fb691af909a2172570ee549050a93af2,Void,d647d722a09f020b716e059ac7758172a560c7190ac4d7d306c4ede8be6c5e77,1,15,2024-01-30T23:02:55.6881933Z,1706655775688,3023,1,1,1706223775,59
754f9862-b575-4bfc-a319-cd1c77e03431,"Croce del Sud",d0899d3aea0aaed6c7d87de378c6c82274ff8dcdabad391d44c2f08f98039af1,"Crux Cadre",41cdba59897d5e01412601b648c1a692368d92c198123f9ab442f2a23464b375,2,18,2024-01-30T23:47:59.9503624Z,1706658479950,3024,1,1,1706226479,59
c431e0d5-f324-4f61-a506-6967ad396a74,"龙门训练营",1409829bbf951ca641274ef39dad828f2b4989e603fbe05e5765204058c13923,Ender,71bc7ab0134ea1a0c057680d9d8465bd65b54fc1c78d9b7b9b582baabfd46e0d,0,72,2024-01-31T01:23:07.7382086Z,1706664187738,3025,0,1,1706232187,60
96c1a3b9-0c50-49d2-8054-2e6a68578670,Kratos,1a0c5412c9e225a31e3addcb263114f49a6f2ac58041ffda3795db9bba72f23b,"很多星球的社会主义团",dcac8e5bb444db7feec894f3be5a6f373fd0025a6ec79ccc125dd8b7bf652bc2,12,7,2024-01-31T02:38:13.273887Z,1706668693273,3026,1,1,1706236693,61
22021338-cd5f-451a-aa36-e9badbd9b0a8,"绛紫星",8c2109279ceb01bcca0aa5e85c151d5877831ac54199285743750e2ed343b407,"lost souls",64cf1f6ce9001bcd1d03fd1aaecafc1b7d88cd36316892a52a1b19d5e85bd793,19,5,2024-01-31T02:38:13.9261111Z,1706668693926,3027,1,1,1706236693,61
67f1ddae-df4a-47d8-bbfa-dbbf8f638b13,"Eastern Front",b85c2704ee1257f24225de4e7290aa6b9c6804f07062fbc7008a58b8c0ab09a4,"元素联邦",e9d602d617d5c81270107c15a6d1f1717c5016abad802d3629f7f4301a58e95e,3,16,2024-01-31T02:58:15.0992853Z,1706669895099,3028,1,0,1706237895,61
01c71895-6ffd-421e-a0e6-64e96a0240b1,Venture,a48bd30701e4a563543ff54e7c8091cc6b5d0e972c70e4de279a93f4df2f24b0,"Core Systems",66dfd39587403b544abf2908638162e60a09ff0dfdfebee6265d41ba2a6ab00a,0,2,2024-01-31T03:28:18.2544466Z,1706671698254,3029,1,1,1706239698,61
28a1142d-50d9-4231-8f50-b821e1a85b9b,"六大天神",28f06b2ed8c2d55fe437095ed09cf6559986f0bb3ea5ff99509341b5dbf04d65,"Eastern Front",b85c2704ee1257f24225de4e7290aa6b9c6804f07062fbc7008a58b8c0ab09a4,12,3,2024-01-31T05:08:26.9765967Z,1706677706976,3030,1,1,1706245706,62
0c5368cd-5669-43be-a755-3b14503dc7e0,"中华人民共和国",ab0082c93c1e794e28a2fa7200079d42ee3bbc96a1aa1cc322cf1ad12404867c,"한국인",f2b2c144f02ec69dfe3bd7fb8d4d1db10d7e3954a2f45937f16daafb0266490e,0,13,2024-01-31T05:48:31.9481641Z,1706680111948,3031,1,0,1706248111,62
8bd5ead5-39b1-4885-94d9-1e7d7d1ef3db,DarkSide,a05d1feeae198a1f2ef98606bf83fdfa2254f2ac62f3db20cd5b09449257b8cd,Kratos,1a0c5412c9e225a31e3addcb263114f49a6f2ac58041ffda3795db9bba72f23b,12,2,2024-01-31T06:18:34.6442113Z,1706681914644,3032,1,0,1706249914,62
35d686a5-11fb-4427-b5ef-7b4002e8b38a,"Rogue Corp",6ad28ede21f9fa3aa044f0af41c7ed474fc432adf4ca1923fa02f6f9ded0028f,"CommCody & LPA",211f33fe81910ba6692148af7d2bc4fe851f48bec79ca579ed16aa0ca50b36bb,6,23,2024-01-31T06:33:35.5399561Z,1706682815539,3033,1,1,1706250815,62
93260466-615d-4480-ba46-46b9a505e62e,"МАРСЮКИ",c3fa1ee33163a1a29bc7c9c69a933fc3b4d29c0e0e7a720c80fb2f5381b275c8,"Game of Stars",ad5bb68e6076ee70e6715ecead226fc9880b66a87b68acb3098843f723c1562e,24,7,2024-01-31T06:38:35.9776091Z,1706683115977,3034,1,1,1706251115,62
2842de68-8351-4667-8d45-5a4942ba5606,"Jalisco México",495236ab2171ccbcdad0da5529f080405b1ddd081eda98c7255a8cffe5b114e4,"风云集团",3ca747bf4a1e2d8605f7b6e8dd589c2fa5856ae2e3050355378b49fd64a86c1f,3,2,2024-01-31T07:08:39.2004045Z,1706684919200,3035,1,1,1706252919,62
33686936-c061-43e9-9f2f-d794ba5f6a67,"六大天神",28f06b2ed8c2d55fe437095ed09cf6559986f0bb3ea5ff99509341b5dbf04d65,"Oficina Tuga",2fff67029125a29f7fa3252e0f8387f3ae93c6c59bd05d358723e02f3199db72,27,11,2024-01-31T07:23:40.0543216Z,1706685820054,3036,0,1,1706253820,63
718f7f2e-555b-4616-bba0-e41c1b8d14d1,"龙门训练营",1409829bbf951ca641274ef39dad828f2b4989e603fbe05e5765204058c13923,Curcubeu,a2bdd69ff0d73fcdb3bd9461684b2951dd4df9009b7ea8eae1592efff76e3c59,12,4,2024-01-31T08:33:47.6523211Z,1706690027652,3037,1,0,1706258027,63
45089d52-65fd-4337-a97d-d07da6eebfaf,"Дом Датэ",10cbcbd91c4084657bdab01ef573cc48170fbc4dd0ab533f96712f1cb6097ff2,BrazilCorp.,623f28fa77360220e64570e6493ec911dc1e814d1686305b7879da48d808d1cf,9,29,2024-01-31T09:53:55.9445084Z,1706694835944,3038,1,1,1706262835,64
90bfecd0-2d32-4c12-8c0f-b099903dadb6,"Rozen Family",e545e269a3fe6ff2dd7d4f794a7e13eb190bf12c3b62e0284d34b185cbcb40a2,Warriorlords,a78c29b9e1c9f793205ba10d796dcabc114ef43d86f0bd34a43a56dc6da768aa,0,12,2024-01-31T10:23:58.8358523Z,1706696638835,3039,1,1,1706264638,64
6710efdd-a56f-47bc-892b-d6207a19c23c,DarkSide,a05d1feeae198a1f2ef98606bf83fdfa2254f2ac62f3db20cd5b09449257b8cd,"Out landers",4d949404db40dec4e95e786811959954fc9e2b1361f3bf0d33af2279ff86d23a,0,10,2024-01-31T10:44:00.388809Z,1706697840388,3040,0,1,1706265840,64
e204685d-b4d2-49f8-9dc6-b73b37ed8351,"On en a Gros ! ",eee919ee67cd5b7eb62548219cd7981660ab85d08ab0fe23b83f1849ca6cf8c6,"Спутник",0ae15c4db6dc8c3f4bf3eb6aa93bffd4ea9281b06b721ab103c0078646bfe58c,16,34,2024-01-31T10:54:01.4758704Z,1706698441475,3041,1,0,1706266441,64
c8667c91-2837-4484-bdfc-1113532b4c7e,VoidRunners,5d195a83bdec92e83e1f97ed8b05b35254ade000cd6ca979b81921c702b34a23,"羽共和体",61b6e0502a087307a2ecf50e5d84f6123ad19984dc5790c997f16a676213aa7e,14,2,2024-01-31T11:54:07.8776092Z,1706702047877,3042,1,1,1706270047,64
3bce0d1a-5aa8-41a8-b093-333ea4609f9e,"Млечный путь",a9a3b102b3698bf7db8cd106adda02cee0033bfc03f681b667b2991e10049a25,ProyectCorp,ac76fbb017abc5511e6d39625245f0cd8f145ef5ba96ae1760d7f2389b5e0fe1,2,29,2024-01-31T12:54:13.9777761Z,1706705653977,3043,0,1,1706273653,65
4eab8200-a594-4b5a-9cad-23a1e7cbbac1,"柯伊伯带",fc3e5142b08821a025c19f7e687a2ba97cc1e728d81555f077feb04f3839c4a0,"THE BENDERA",4c9acd27de08822b8670167ae6bc94f7ecd2786d5beed82c68ad61600fc318d3,32,5,2024-01-31T14:04:21.4278849Z,1706709861427,3044,0,1,1706277861,65
3628da5e-3427-4d41-97c7-9fe202298868,"Lacuna Holdings",17f4ece94ed033805ed258868416020d302254e2e3becbd1e25381be7933be76,"湖心亭看雪",eb4316c2fbedc2f03ed45e128c8c8d96376d1d1125790a9b9697481dacd002fb,27,0,2024-01-31T15:19:30.6444252Z,1706714370644,3045,1,1,1706282370,66
dfa7190a-f585-497a-bc30-e89181f98131,VoidCorp,b866417e5607f8434347bb5f986e37c4fa7dda68b3882f0135d186043d3f68a3,"The Watchers",62a08ec3521bd62e5c8fbfc03c7d99fbf3e30fd1df80716485c9b989b27771e6,5,23,2024-01-31T15:24:30.1246947Z,1706714670124,3046,1,1,1706282670,66
015359fd-5cf0-44b7-be3e-ed954a62f3ad,"vosk empire 2",53f71a919dc236f377371961c475a6df846550d5c1a72199b52ecf72d1494701,"titan tv",30ba418a884a4c2f888c814c6adfd9f30d995c155ccdc8aafa74ae4dc30f1c39,0,1,2024-01-31T15:49:33.9359036Z,1706716173935,3047,1,1,1706284173,66
88fee0d3-f7cb-43da-a50f-50895cf494fc,"ГОРИЗОНТ",fc3e048fc6343ca1150c739ea0ee3851e467726090f1a6be2e8ce1f4851c7362,"On en a Gros ! ",eee919ee67cd5b7eb62548219cd7981660ab85d08ab0fe23b83f1849ca6cf8c6,0,31,2024-01-31T15:54:34.801752Z,1706716474801,3048,1,1,1706284474,66
21238ca3-4afb-4069-b100-0ca1f0262769,"Lacuna X",fb10f33f3db17b99b0d227f17e7fde76ef067dc4a4bb4ae05e46c76d2e5e8ea1,"逐光起航",e6bb076aa209101b5fa1cbc40a614c241d71ab5eca143c733b81aed6302455e8,30,0,2024-01-31T16:04:35.7414677Z,1706717075741,3049,1,1,1706285075,66
c61b40fa-bbd6-49b5-a87c-a05a1596f16e,"Next Hyperion",a18302feedfddd2a6e918dd649a70ac1c2bd249622dbfc3a3c04c06ca8adaa22,"墨痕白星分部",b427cd42ba647399d1a25712254def04083c0a9c2d7faa5c77138050f414c0da,2,0,2024-01-31T16:49:40.8708523Z,1706719780870,3050,1,0,1706287780,67
c8eebec3-4a39-442a-8bb6-48c523f11c5a,"NEW HOLLAND",b080750b30e8c3b7a4c8bd483921bb8082a83d48c662683a07beba245f70c2a2,VoidRunners,5d195a83bdec92e83e1f97ed8b05b35254ade000cd6ca979b81921c702b34a23,0,9,2024-01-31T17:24:44.3486788Z,1706721884348,3051,1,0,1706289884,67
a4ee0f57-ee3d-43e2-897b-d1e163f2a04e,SternenStaub,11f1e8a4d522eaef8cb40c95d07b4533097aa6509ddafd1d7efc1449e8b10f38,Albedo,8e9848f9867c594384d6a31618213447f358c7b308fee91d20991b80b513fdbb,0,7,2024-01-31T17:59:48.9595693Z,1706723988959,3052,1,1,1706291988,67
0cf07bbd-168b-49eb-aa39-2886aed74ef4,"challenger corp",7c39adae75191c15a3bab070d08a4cf21efb3b5ec37d69363b7c1060f272d80d,"Ws Polaris",aed0edd750f895de01d5a257db42bba7b2098421901f1cf0352b992242d967d9,11,4,2024-01-31T18:39:53.9005111Z,1706726393900,3053,1,1,1706294393,67
c67cf9d7-3f1b-4d8e-8aa1-a7b69c6e06ee,"苏维埃联邦",4b067d39aa68bf846ec24a1af1a1038844cfa78699d1190f74a77b1745e148ac,"Crucible ",778178a7255ba7f4c8e2fdeb41fb777fb90ecf6e84a3ba79431f055f869521c6,0,7,2024-01-31T20:10:03.3417716Z,1706731803341,3054,1,1,1706299803,68
d071bd2e-0cfb-4093-a1ab-0031fab8413a,"Lacuna Ind.",09f1be75e07236be87e2fa3f6e2f82f396666cd220f25f1250ba8b9e71e1e1b7,"Nearland Ind",d8104c7dc7af4c8fec4c36c1425f9fe855a195bf4befb2595cad4f8f7bed7ddc,5,28,2024-01-31T20:30:05.1754943Z,1706733005175,3055,1,0,1706301005,68
df11289e-e5bd-4b5e-9afa-477da48613d7,"three kitties",04ae72b5736fbdc80a2fe9e4c2baaad3258a1e0ef0acc8122295fb64d6b3d292,"mijael siuuuuuu",45ca23a78c96de3dd53a33f7c9f029b7dc5edf0fb7f15e5d46f1893c68d28334,0,0,2024-01-31T20:55:08.0730291Z,1706734508073,3056,1,1,1706302508,68
08ea3aa6-67dc-44ea-bc83-3ce1df1ef120,"Свободный флот",48fb866b3a51175a06336d9caa1bcace6d2bfb94b0a93974c8be3f54050fc0c6,Germania,e088c9a1e761ef8c1f07a1d374886006b0ecace15d07b9549e3655729b630897,14,15,2024-01-31T20:55:09.0052898Z,1706734509005,3057,1,1,1706302509,68
4fdf7258-2362-4107-ac97-a0e1d863934b,KARI,4434276aa1aebbe4c0a69ac51dff9c243c5287d00096e12c87e8590318a2ab65,"Alpaca Haven",e93a2f2efda24a65c8ee7eb57fbb269e19b2b1c28a67c6c7c3339b8c90f7726b,3,44,2024-01-31T21:15:10.7885383Z,1706735710788,3058,1,0,1706303710,68
31eb36a5-c930-42d8-a260-d384c6faf4ed,"Españoles",cf66069ff643cba9698afa591edab643607ea729973280dac06b6ea7e61e5ee2,"ГОРИЗОНТ",fc3e048fc6343ca1150c739ea0ee3851e467726090f1a6be2e8ce1f4851c7362,24,6,2024-01-31T22:10:16.1525023Z,1706739016152,3059,1,0,1706307016,69
8e43f92c-9c66-4efb-9ff6-f9d9fda29868,"Duchy Arrakis",6c8c526b366a9e9eb3eba3d3107b628042c005db03530961b24a722cc58a339e,KARI,4434276aa1aebbe4c0a69ac51dff9c243c5287d00096e12c87e8590318a2ab65,31,0,2024-01-31T23:45:26.7784537Z,1706744726778,3060,1,1,1706312726,69
1388cea2-23f2-42ec-968b-6bbc6a8d9bcc,Bunker,583eeb4aaa577ce5d9806fc637f83d7c02b2a29fa2d47eb38fd658be8ef93588,"King's Guard",39833a864277b04f9bad126a54a03bfa2c9f9473d3e504b3579cbdc18a4d7e75,1,1,2024-02-01T00:40:31.0223179Z,1706748031022,3061,0,1,1706316031,70
e371f2d8-3542-4188-abb8-04f6cd68ada1,Bunker,583eeb4aaa577ce5d9806fc637f83d7c02b2a29fa2d47eb38fd658be8ef93588,"King's Guard",39833a864277b04f9bad126a54a03bfa2c9f9473d3e504b3579cbdc18a4d7e75,23,12,2024-02-01T00:40:31.0895785Z,1706748031089,3062,1,0,1706316031,70
4d5372cc-4441-46ed-b138-70e00f4a30f9,Regulus,2ac7f4a924f351d9e8a57c7bd7cb88bb810dd028acab61baf5f38f0ffc7cf559,Sentencia,288393568f19d6bd87e5e3e20f7fd1d458526d8beb052622b4f5572d7959cf7b,6,11,2024-02-01T01:55:37.3078773Z,1706752537307,3063,1,1,1706320537,70
9f513228-3ea1-4d03-be06-7837efcaa6df,"Blood Hounds",e2741eb5c16b8ee8bb67a529e90c2891eaa23eddfb2a911cc0f3687d5a47c75e,AKA,5fde3f409facbda701cdf21de0895eb7c7e17e2d472ae52cc0aa178ce2db64d6,30,0,2024-02-01T03:10:44.2298761Z,1706757044229,3064,0,1,1706325044,71
